,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7497213989330173,0.88,0.6194427978660344,0.6232476635514018,0.7369281045751634,0.8,0.6738562091503268,0.6750809061488673,0.5445859872611465,1.0,0.08917197452229297,0.1437125748502994
linreg,0.7646828689982217,0.92,0.6093657379964434,0.6139018691588785,0.7607843137254902,0.8666666666666667,0.6549019607843137,0.656957928802589,0.5828025477707006,1.0,0.16560509554140124,0.2155688622754491
SVR10,0.552756372258447,1.0,0.10551274451689385,0.1185747663551402,0.5480392156862746,1.0,0.09607843137254901,0.10485436893203884,0.5987261146496815,1.0,0.197452229299363,0.24550898203592814
ridge,0.7646828689982217,0.92,0.6093657379964434,0.6139018691588785,0.7607843137254902,0.8666666666666667,0.6549019607843137,0.656957928802589,0.5828025477707006,1.0,0.16560509554140124,0.2155688622754491
