,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6686899822169532,0.68,0.6573799644339063,0.6577102803738317,0.7022875816993465,0.7333333333333333,0.6712418300653595,0.6718446601941748,0.5611464968152866,0.6,0.5222929936305732,0.5269461077844312
linreg,0.6596443390634261,0.72,0.5992886781268524,0.6010514018691588,0.6745098039215687,0.7333333333333333,0.615686274509804,0.6168284789644013,0.5697452229299363,0.7,0.4394904458598726,0.4550898203592814
SVR10,0.5721991701244813,0.8,0.34439834024896265,0.3510514018691589,0.5450980392156862,0.7333333333333333,0.35686274509803917,0.3605177993527508,0.5614649681528663,0.9,0.22292993630573243,0.2634730538922156
ridge,0.6596443390634261,0.72,0.5992886781268524,0.6010514018691588,0.6745098039215687,0.7333333333333333,0.615686274509804,0.6168284789644013,0.5697452229299363,0.7,0.4394904458598726,0.4550898203592814
