,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6826227755769352,0.7105263157894737,0.6547192353643967,0.6559579439252337,0.7004734896439966,0.7307692307692307,0.6701777485187623,0.6711974110032363,0.5849462365591397,0.6666666666666666,0.5032258064516129,0.5149700598802395
linreg,0.6512607684084764,0.7105263157894737,0.591995221027479,0.594626168224299,0.6711779004405733,0.7307692307692307,0.6115865701119158,0.6135922330097088,0.5333333333333333,0.6666666666666666,0.4,0.41916167664670656
SVR10,0.5822171917248318,0.631578947368421,0.5328554360812425,0.5350467289719626,0.6349698688408366,0.7307692307692307,0.5391705069124424,0.5423948220064725,0.4438172043010753,0.0,1.0,0.9281437125748503
ridge,0.6512607684084764,0.7105263157894737,0.591995221027479,0.594626168224299,0.6711779004405733,0.7307692307692307,0.6115865701119158,0.6135922330097088,0.5333333333333333,0.6666666666666666,0.4,0.41916167664670656
