,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7238055720213397,0.76,0.6876111440426793,0.6886682242990654,0.7415032679738562,0.7333333333333333,0.7496732026143791,0.7495145631067961,0.44140127388535033,0.0,1.0,0.9401197604790419
linreg,0.7269235328986366,0.72,0.7338470657972733,0.7336448598130841,0.7581699346405228,0.7333333333333333,0.7830065359477124,0.7825242718446602,0.4773885350318471,0.0,1.0,0.9401197604790419
SVR10,0.52,0.04,1.0,0.985981308411215,0.5,0.0,1.0,0.9902912621359223,0.55,0.1,1.0,0.9461077844311377
ridge,0.7269235328986366,0.72,0.7338470657972733,0.7336448598130841,0.7581699346405228,0.7333333333333333,0.7830065359477124,0.7825242718446602,0.4773885350318471,0.0,1.0,0.9401197604790419
