,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7394673123486684,0.85,0.6289346246973366,0.6366822429906542,0.7440685094410767,0.8043478260869565,0.6837891927951968,0.6873786407766991,0.5457516339869282,1.0,0.09150326797385622,0.16766467065868262
linreg,0.7340193704600484,0.85,0.6180387409200969,0.6261682242990654,0.7340618383270006,0.8043478260869565,0.6637758505670447,0.6679611650485436,0.5849673202614378,1.0,0.16993464052287577,0.23952095808383234
SVR10,0.5452380952380952,0.9833333333333333,0.1071428571428571,0.1378504672897196,0.5378295675377789,0.9782608695652174,0.09739826551034025,0.12362459546925567,0.6013071895424836,1.0,0.20261437908496727,0.2694610778443114
ridge,0.7340193704600484,0.85,0.6180387409200969,0.6261682242990654,0.7340618383270006,0.8043478260869565,0.6637758505670447,0.6679611650485436,0.5849673202614378,1.0,0.16993464052287577,0.23952095808383234
