,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6724596933023648,0.7474226804123711,0.5974967061923584,0.6144859813084113,0.6674360762862754,0.6878980891719745,0.6469740634005764,0.6511326860841424,0.5346153846153846,1.0,0.0692307692307692,0.2754491017964072
linreg,0.6724596933023648,0.7474226804123711,0.5974967061923584,0.6144859813084113,0.6674360762862754,0.6878980891719745,0.6469740634005764,0.6511326860841424,0.5346153846153846,1.0,0.0692307692307692,0.2754491017964072
SVR10,0.6724596933023648,0.7474226804123711,0.5974967061923584,0.6144859813084113,0.6674360762862754,0.6878980891719745,0.6469740634005764,0.6511326860841424,0.5346153846153846,1.0,0.0692307692307692,0.2754491017964072
ridge,0.6724596933023648,0.7474226804123711,0.5974967061923584,0.6144859813084113,0.6674360762862754,0.6878980891719745,0.6469740634005764,0.6511326860841424,0.5346153846153846,1.0,0.0692307692307692,0.2754491017964072
