,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7011388580991502,0.7006802721088435,0.7015974440894568,0.701518691588785,0.7000646412411118,0.6410256410256411,0.7591036414565826,0.7501618122977346,0.5177615571776156,0.9333333333333333,0.1021897810218978,0.25149700598802394
linreg,0.7102910173654126,0.7074829931972789,0.7130990415335463,0.7126168224299065,0.7071392659627953,0.6495726495726496,0.7647058823529411,0.7559870550161812,0.5542579075425791,0.9333333333333333,0.17518248175182483,0.31137724550898205
SVR10,0.4989676381734802,0.0,1.0,0.9141355140186916,0.4990842490842491,0.0,1.0,0.9242718446601942,0.5250608272506082,0.9333333333333333,0.11678832116788318,0.2634730538922156
ridge,0.7142378996326965,0.7006802721088435,0.7277955271565495,0.7254672897196262,0.710568842921784,0.6410256410256411,0.7801120448179272,0.7695792880258899,0.5579075425790754,0.9333333333333333,0.18248175182481752,0.31736526946107785
