,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7129901960784314,0.725,0.7009803921568627,0.7021028037383178,0.717130263797446,0.6721311475409836,0.7621293800539084,0.7585760517799353,0.4912873399715505,0.0,1.0,0.8862275449101796
linreg,0.7344362745098039,0.725,0.7438725490196079,0.7429906542056075,0.7346504794308691,0.6721311475409836,0.7971698113207547,0.7922330097087379,0.5520981507823614,0.8947368421052632,0.20945945945945943,0.2874251497005988
SVR10,0.5243259803921568,0.075,0.9736519607843137,0.9316588785046729,0.5357032389200654,0.09836065573770492,0.9730458221024259,0.9385113268608414,0.48986486486486486,0.0,1.0,0.8862275449101796
ridge,0.7329044117647059,0.725,0.7408088235294117,0.740070093457944,0.7333027705359905,0.6721311475409836,0.7944743935309972,0.7896440129449838,0.548719772403983,0.8947368421052632,0.20270270270270274,0.281437125748503
