,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.607515984444005,0.3525641025641026,0.8624678663239075,0.8160046728971962,0.5951549295774647,0.272,0.9183098591549296,0.8660194174757282,0.478415559772296,0.0,1.0,0.8143712574850299
linreg,0.6168265111067168,0.358974358974359,0.8746786632390746,0.8276869158878505,0.6096197183098592,0.296,0.9232394366197183,0.8724919093851132,0.49027514231499053,0.0,1.0,0.8143712574850299
SVR10,0.49711620855579725,0.0,1.0,0.9088785046728972,0.5,0.0,1.0,0.919093851132686,0.4875474383301708,0.0,1.0,0.8143712574850299
ridge,0.6171478478676423,0.358974358974359,0.8753213367609255,0.8282710280373832,0.6099718309859156,0.296,0.923943661971831,0.8731391585760517,0.49027514231499053,0.0,1.0,0.8143712574850299
