,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7155637254901961,0.7375,0.6936274509803921,0.695677570093458,0.7216207856480049,0.6885245901639344,0.7547169811320755,0.7521035598705501,0.4879089615931721,0.0,1.0,0.8862275449101796
linreg,0.7158700980392158,0.7375,0.6942401960784313,0.6962616822429907,0.7216207856480049,0.6885245901639344,0.7547169811320755,0.7521035598705501,0.4912873399715505,0.0,1.0,0.8862275449101796
SVR10,0.7149509803921569,0.7375,0.6924019607843137,0.6945093457943925,0.7209469312005655,0.6885245901639344,0.7533692722371967,0.7508090614886731,0.4879089615931721,0.0,1.0,0.8862275449101796
ridge,0.7158700980392158,0.7375,0.6942401960784313,0.6962616822429907,0.7216207856480049,0.6885245901639344,0.7547169811320755,0.7521035598705501,0.4912873399715505,0.0,1.0,0.8862275449101796
