,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6578660343805571,0.72,0.5957320687611144,0.5975467289719626,0.6699346405228759,0.7333333333333333,0.6065359477124184,0.6077669902912621,0.5952229299363058,0.7,0.49044585987261147,0.5029940119760479
linreg,0.6621695317131002,0.68,0.6443390634262003,0.6448598130841121,0.6950980392156862,0.7333333333333333,0.6568627450980392,0.6576051779935275,0.5611464968152866,0.6,0.5222929936305732,0.5269461077844312
SVR10,0.4748547717842324,0.0,1.0,0.9853971962616822,0.5052287581699346,0.7333333333333333,0.27712418300653596,0.2815533980582524,0.3987261146496815,0.0,1.0,0.9401197604790419
ridge,0.6621695317131002,0.68,0.6443390634262003,0.6448598130841121,0.6950980392156862,0.7333333333333333,0.6568627450980392,0.6576051779935275,0.5611464968152866,0.6,0.5222929936305732,0.5269461077844312
