,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7202582728006457,0.8666666666666667,0.5738498789346247,0.5841121495327103,0.72625228413145,0.8260869565217391,0.6264176117411608,0.6323624595469256,0.5294117647058824,1.0,0.05882352941176472,0.1377245508982036
linreg,0.7202582728006457,0.8666666666666667,0.5738498789346247,0.5841121495327103,0.72625228413145,0.8260869565217391,0.6264176117411608,0.6323624595469256,0.5294117647058824,1.0,0.05882352941176472,0.1377245508982036
SVR10,0.7202582728006457,0.8666666666666667,0.5738498789346247,0.5841121495327103,0.72625228413145,0.8260869565217391,0.6264176117411608,0.6323624595469256,0.5294117647058824,1.0,0.05882352941176472,0.1377245508982036
ridge,0.7202582728006457,0.8666666666666667,0.5738498789346247,0.5841121495327103,0.72625228413145,0.8260869565217391,0.6264176117411608,0.6323624595469256,0.5294117647058824,1.0,0.05882352941176472,0.1377245508982036
