,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7606269257372823,0.7894736842105263,0.7317801672640383,0.7330607476635514,0.740821390590976,0.6923076923076923,0.7893350888742594,0.7877022653721683,0.5838709677419355,1.0,0.16774193548387095,0.2275449101796407
linreg,0.7671980129535307,0.7894736842105263,0.7449223416965353,0.7459112149532711,0.739175570972806,0.6923076923076923,0.7860434496379197,0.7844660194174757,0.6709677419354838,1.0,0.3419354838709677,0.38922155688622756
SVR10,0.628513488021128,0.631578947368421,0.6254480286738351,0.6255841121495327,0.6585304096824834,0.6923076923076923,0.6247531270572746,0.6258899676375405,0.5661290322580645,0.5,0.6322580645161291,0.6227544910179641
ridge,0.7674966987360875,0.7894736842105263,0.7455197132616487,0.7464953271028038,0.739175570972806,0.6923076923076923,0.7860434496379197,0.7844660194174757,0.6741935483870968,1.0,0.34838709677419355,0.39520958083832336
