,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6836751630112626,0.56,0.8073503260225252,0.8037383177570093,0.6983660130718955,0.5333333333333333,0.8633986928104576,0.8601941747572815,0.4305732484076433,0.0,1.0,0.9401197604790419
linreg,0.66294013040901,0.48,0.8458802608180201,0.8405373831775701,0.681045751633987,0.4666666666666667,0.8954248366013072,0.8912621359223301,0.4315286624203821,0.0,1.0,0.9401197604790419
SVR10,0.5179253112033195,0.04,0.995850622406639,0.981892523364486,0.4980392156862745,0.0,1.0,0.9902912621359223,0.5468152866242039,0.1,0.9936305732484076,0.9401197604790419
ridge,0.6632365145228216,0.48,0.8464730290456431,0.8411214953271028,0.681372549019608,0.4666666666666667,0.8960784313725491,0.8919093851132686,0.4315286624203821,0.0,1.0,0.9401197604790419
