,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6003320973065481,0.33505154639175255,0.8656126482213439,0.8054906542056075,0.5877631748012996,0.25477707006369427,0.920749279538905,0.8530744336569579,0.4762993762993763,0.0,1.0,0.7784431137724551
linreg,0.6033542507096967,0.32989690721649484,0.8768115942028986,0.8148364485981309,0.5927490409148479,0.2611464968152866,0.9243515850144093,0.856957928802589,0.4954261954261954,0.0,1.0,0.7784431137724551
SVR10,0.49775206117653453,0.0,1.0,0.8866822429906542,0.5,0.0,1.0,0.8983818770226537,0.49033264033264035,0.0,1.0,0.7784431137724551
ridge,0.6036836314738601,0.32989690721649484,0.8774703557312253,0.8154205607476636,0.5931092714623983,0.2611464968152866,0.9250720461095101,0.8576051779935275,0.4954261954261954,0.0,1.0,0.7784431137724551
