,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6734002961031199,0.634020618556701,0.7127799736495388,0.7038551401869159,0.6657014629490262,0.5605095541401274,0.770893371757925,0.7495145631067961,0.5191268191268191,0.9459459459459459,0.09230769230769231,0.281437125748503
linreg,0.6727415345747932,0.634020618556701,0.7114624505928854,0.7026869158878505,0.6649810018539253,0.5605095541401274,0.7694524495677233,0.7482200647249191,0.5191268191268191,0.9459459459459459,0.09230769230769231,0.281437125748503
SVR10,0.6683611099792185,0.6134020618556701,0.7233201581027668,0.7108644859813084,0.6583660676590979,0.535031847133758,0.781700288184438,0.7566343042071197,0.522972972972973,0.9459459459459459,0.09999999999999998,0.2874251497005988
ridge,0.6727415345747932,0.634020618556701,0.7114624505928854,0.7026869158878505,0.6649810018539253,0.5605095541401274,0.7694524495677233,0.7482200647249191,0.5191268191268191,0.9459459459459459,0.09230769230769231,0.281437125748503
