,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7202489626556017,0.76,0.6804979253112033,0.6816588785046729,0.7375816993464053,0.7333333333333333,0.7418300653594772,0.7417475728155339,0.44140127388535033,0.0,1.0,0.9401197604790419
linreg,0.7324007113218731,0.76,0.7048014226437462,0.705607476635514,0.7450980392156863,0.7333333333333333,0.7568627450980392,0.7566343042071197,0.49872611464968153,0.0,1.0,0.9401197604790419
SVR10,0.4973325429756965,0.0,1.0,0.9853971962616822,0.49836601307189543,0.0,1.0,0.9902912621359223,0.4872611464968153,0.0,1.0,0.9401197604790419
ridge,0.7321043272080616,0.76,0.7042086544161232,0.7050233644859814,0.7447712418300653,0.7333333333333333,0.7562091503267974,0.7559870550161812,0.49872611464968153,0.0,1.0,0.9401197604790419
