,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7256492485694523,0.7368421052631579,0.7144563918757467,0.7149532710280374,0.7345672760419304,0.6923076923076923,0.7768268597761685,0.7754045307443366,0.46827956989247316,0.0,1.0,0.9281437125748503
linreg,0.7247531912217821,0.7368421052631579,0.7126642771804061,0.7132009345794392,0.7335797842710285,0.6923076923076923,0.7748518762343647,0.7734627831715211,0.46827956989247316,0.0,1.0,0.9281437125748503
SVR10,0.48953027730616866,0.0,1.0,0.977803738317757,0.5006583278472679,1.0,0.0013166556945358732,0.018122977346278317,0.48091397849462364,0.0,1.0,0.9281437125748503
ridge,0.7247531912217821,0.7368421052631579,0.7126642771804061,0.7132009345794392,0.7335797842710285,0.6923076923076923,0.7748518762343647,0.7734627831715211,0.46827956989247316,0.0,1.0,0.9281437125748503
