,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7480387205387207,0.8333333333333331,0.6694781144781143,0.6719237147595359
SVC,0.6783754208754209,0.5777777777777777,0.7789730639730637,0.7759701492537314
linreg,0.7252478488589599,0.7644444444444438,0.7353030303030308,0.7357379767827527
