,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6405808900773564,0.7154054054054053,0.5399823321554773,0.5507462686567163
SVC,0.591281873746538,0.609189189189189,0.5733745583038866,0.5755721393034826
linreg,0.6693532136376662,0.6616216216216216,0.6440106007067138,0.6450912106135988
