,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.779673368799875,0.7968181818181818,0.6982788296041307,0.7018739635157547
SVC,0.6903012048192768,0.6499999999999999,0.730602409638554,0.7276616915422884
linreg,0.7176490377092787,0.7690909090909094,0.6592082616179001,0.663217247097844
