,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.779139023626975,0.7877272727272724,0.708089500860585,0.7109950248756219
SVC,0.6854052573932092,0.6345454545454544,0.7362650602409637,0.732553897180763
linreg,0.7070974808324206,0.7277272727272726,0.6833390705679863,0.6849585406301821
