,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7412320897539878,0.7696296296296297,0.6331204379562041,0.645365448504983
SVC,0.6662692619626924,0.6338888888888886,0.6986496350364962,0.6928405315614617
linreg,0.7182975128413084,0.7279629629629626,0.6461861313868613,0.6535215946843858
