,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7524382716049387,0.8399999999999994,0.6724579124579126,0.6749585406301822
SVC,0.6758164983164983,0.5900000000000002,0.7620202020202016,0.759452736318408
linreg,0.6977076318742985,0.7244444444444441,0.7424074074074075,0.7421393034825872
