,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7301437303027413,0.7451351351351354,0.6610070671378091,0.6661691542288561
SVC,0.6551012319740238,0.6140540540540537,0.6961484098939931,0.6911111111111111
linreg,0.7210168560786936,0.7283783783783784,0.6759010600706716,0.6791210613598672
