,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7374713261648747,0.8004444444444442,0.6096594982078853,0.6238971807628526
SVC,0.6580878136200715,0.6286666666666667,0.6875089605734765,0.6831177446102816
linreg,0.7249739147749904,0.7439999999999999,0.6550179211469535,0.6616583747927034
