,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6695350234290517,0.7289655172413795,0.5710801393728223,0.5786733001658372
SVC,0.6087120028835757,0.6331034482758618,0.5843205574912895,0.5866666666666668
linreg,0.6905433737834913,0.667586206896552,0.6766376306620208,0.6762023217247101
