,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6648569620253165,0.6268,0.6482459312839061,0.6464676616915422
SVC,0.6096256781193489,0.6375999999999998,0.5816998191681734,0.5863349917081259
linreg,0.6978632911392405,0.7254000000000002,0.6115370705244123,0.6209784411276947
