,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6818193553434516,0.7363636363636364,0.584922547332186,0.5904477611940296
SVC,0.6062677984665936,0.6422727272727271,0.5705335628227193,0.573150912106136
linreg,0.7235624315443593,0.7454545454545457,0.66512908777969,0.6680597014925374
