,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6579044205495816,0.7017777777777776,0.5694086021505375,0.5792868988391379
SVC,0.6060519713261646,0.6324444444444447,0.5796594982078854,0.5835986733001659
linreg,0.6903707686180806,0.730666666666666,0.5981003584229388,0.607993366500829
