,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7392343687773792,0.7846666666666664,0.6267025089605733,0.6384908789386402
SVC,0.6623440860215055,0.6308888888888889,0.6937992831541218,0.6891044776119402
linreg,0.7154277180406209,0.7202222222222221,0.6639964157706093,0.6681923714759538
