,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7285376754288254,0.7535820895522387,0.6270708955223881,0.641127694859038
SVC,0.6666231343283583,0.6462686567164176,0.6869776119402985,0.6824543946932008
linreg,0.7150754622410337,0.7337313432835821,0.6366977611940299,0.6474792703150911
