,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.759091373302896,0.7865517241379313,0.6583797909407666,0.6645439469320066
SVC,0.6749231046497658,0.6313793103448273,0.7184668989547034,0.7142786069651743
linreg,0.7275624774720653,0.7210344827586213,0.6955226480836239,0.6967495854063017
