,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7906657773465922,0.8057142857142856,0.7493208828522924,0.7506301824212274
SVC,0.6867681300024252,0.6228571428571432,0.7506791171477084,0.7477114427860699
linreg,0.6929426388552028,0.727142857142857,0.6760441426146009,0.6772305140961856
