,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6013701833146278,0.648888888888889,0.6362457912457912,0.6364344941956882
SVC,0.5281144781144782,0.3811111111111113,0.7113299663299664,0.7064013266998345
linreg,0.5868443696221476,0.7133333333333328,0.574090909090909,0.5761691542288555
