,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7931754790201309,0.8257142857142861,0.726859083191851,0.7291542288557212
SVC,0.6912224108658742,0.6200000000000002,0.7624448217317492,0.7591376451077946
linreg,0.6664837496968228,0.6807142857142854,0.711748726655348,0.711028192371476
