,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7599306139613118,0.7824137931034488,0.6629268292682926,0.6686733001658376
SVC,0.669575573711402,0.6262068965517239,0.7129442508710802,0.7087728026533999
linreg,0.7398717409587893,0.7658620689655173,0.6710104529616726,0.6755721393034823
