,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7435037974683545,0.8104,0.6020072332730562,0.6192868988391376
SVC,0.663253887884268,0.6295999999999999,0.6969077757685352,0.6913266998341622
linreg,0.7205303797468354,0.7466000000000002,0.6474141048824591,0.6556384742951908
