,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7153767123287671,0.84,0.5907534246575342,0.6009852216748769,0.7103099304237824,0.7647058823529411,0.6559139784946236,0.6597510373443983,0.6680672268907564,1.0,0.33613445378151263,0.3779527559055118
linreg,0.687054794520548,0.72,0.654109589041096,0.6568144499178982,0.726438962681847,0.7647058823529411,0.6881720430107527,0.6908713692946058,0.5730042016806722,0.625,0.5210084033613445,0.5275590551181102
SVR10,0.6079109589041096,0.56,0.6558219178082192,0.6518883415435139,0.6285262492093612,0.5882352941176471,0.6688172043010753,0.6659751037344398,0.5525210084033614,0.5,0.6050420168067228,0.5984251968503937
ridge,0.687054794520548,0.72,0.654109589041096,0.6568144499178982,0.726438962681847,0.7647058823529411,0.6881720430107527,0.6908713692946058,0.5730042016806722,0.625,0.5210084033613445,0.5275590551181102
