,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6917335115864527,0.7916666666666666,0.5918003565062389,0.6075533661740559,0.7171743697478992,0.7647058823529411,0.6696428571428572,0.6763485477178424,0.5701643489254109,0.8571428571428571,0.2831858407079646,0.3464566929133858
linreg,0.6843248663101604,0.8125,0.5561497326203209,0.5763546798029556,0.7095588235294117,0.7941176470588235,0.625,0.6369294605809128,0.5701643489254109,0.8571428571428571,0.2831858407079646,0.3464566929133858
SVR10,0.6907308377896613,0.6666666666666666,0.714795008912656,0.7110016420361248,0.6914390756302522,0.5882352941176471,0.7946428571428572,0.7800829875518672,0.6276864728192162,0.8571428571428571,0.3982300884955752,0.44881889763779526
ridge,0.6843248663101604,0.8125,0.5561497326203209,0.5763546798029556,0.7095588235294117,0.7941176470588235,0.625,0.6369294605809128,0.5701643489254109,0.8571428571428571,0.2831858407079646,0.3464566929133858
