,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6453199523052465,0.6470588235294118,0.6435810810810811,0.6436781609195402,0.6177378884385255,0.5454545454545454,0.6900212314225054,0.6867219917012448,0.6480716253443527,0.8333333333333334,0.4628099173553719,0.48031496062992124
linreg,0.6267388712241653,0.6470588235294118,0.6064189189189189,0.6075533661740559,0.5965064659332175,0.5454545454545454,0.6475583864118897,0.6452282157676349,0.6398071625344353,0.8333333333333334,0.44628099173553715,0.4645669291338583
SVR10,0.668273052464229,0.5882352941176471,0.7483108108108107,0.7438423645320197,0.6243003281219842,0.45454545454545453,0.7940552016985138,0.7863070539419087,0.7017906336088154,0.8333333333333334,0.5702479338842975,0.5826771653543307
ridge,0.6267388712241653,0.6470588235294118,0.6064189189189189,0.6075533661740559,0.5965064659332175,0.5454545454545454,0.6475583864118897,0.6452282157676349,0.6398071625344353,0.8333333333333334,0.44628099173553715,0.4645669291338583
