,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6671680035650625,0.8958333333333334,0.4385026737967914,0.4745484400656814,0.6965598739495799,0.8529411764705882,0.5401785714285714,0.5622406639004149,0.5176991150442478,1.0,0.03539823008849563,0.14173228346456693
linreg,0.6656639928698752,0.875,0.4563279857397504,0.48932676518883417,0.6930147058823529,0.8235294117647058,0.5625,0.5809128630705395,0.5176991150442478,1.0,0.03539823008849563,0.14173228346456693
SVR10,0.6878899286987521,0.8125,0.5632798573975044,0.5829228243021346,0.7136292016806723,0.7352941176470589,0.6919642857142857,0.6950207468879668,0.5265486725663717,1.0,0.053097345132743334,0.15748031496062992
ridge,0.6656639928698752,0.875,0.4563279857397504,0.48932676518883417,0.6930147058823529,0.8235294117647058,0.5625,0.5809128630705395,0.5176991150442478,1.0,0.03539823008849563,0.14173228346456693
