,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.703149841017488,0.8235294117647058,0.5827702702702703,0.5894909688013136,0.6948465547191662,0.7272727272727273,0.6624203821656052,0.6639004149377593,0.6363636363636364,1.0,0.2727272727272727,0.30708661417322836
linreg,0.7100556438791734,0.7647058823529411,0.6554054054054055,0.6584564860426929,0.6801775718973171,0.6363636363636364,0.7239915074309979,0.7219917012448133,0.6942148760330579,1.0,0.38842975206611574,0.41732283464566927
SVR10,0.5958863275039745,0.8235294117647058,0.3682432432432432,0.38095238095238093,0.5313646014282958,0.7272727272727273,0.33545647558386416,0.34439834024896265,0.7479338842975207,1.0,0.49586776859504134,0.5196850393700787
ridge,0.7315679650238474,0.9411764705882353,0.5219594594594594,0.5336617405582923,0.7496622273692337,0.9090909090909091,0.5902335456475584,0.5975103734439834,0.628099173553719,1.0,0.25619834710743805,0.29133858267716534
