,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6270036429872495,0.38333333333333336,0.8706739526411658,0.8226600985221675,0.5989989491731652,0.2682926829268293,0.9297052154195011,0.8734439834024896,0.6306042884990254,0.631578947368421,0.6296296296296297,0.6299212598425197
linreg,0.6001821493624773,0.3333333333333333,0.8670309653916212,0.8144499178981938,0.5865272938443671,0.2682926829268293,0.9047619047619048,0.8506224066390041,0.5933235867446394,0.47368421052631576,0.712962962962963,0.6771653543307087
SVR10,0.5833788706739526,0.2833333333333333,0.8834244080145719,0.8243021346469622,0.5887948675405121,0.2682926829268293,0.909297052154195,0.8547717842323651,0.5467836257309941,0.3157894736842105,0.7777777777777778,0.7086614173228346
ridge,0.6001821493624773,0.3333333333333333,0.8670309653916212,0.8144499178981938,0.5865272938443671,0.2682926829268293,0.9047619047619048,0.8506224066390041,0.5933235867446394,0.47368421052631576,0.712962962962963,0.6771653543307087
