,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7338533386327505,0.7058823529411765,0.7618243243243243,0.7602627257799671,0.7428102682879753,0.6363636363636364,0.8492569002123143,0.8443983402489627,0.6274104683195593,0.8333333333333334,0.42148760330578516,0.4409448818897638
linreg,0.7836844197138315,0.7058823529411765,0.8614864864864865,0.8571428571428571,0.7682879752943447,0.6363636363636364,0.9002123142250531,0.8941908713692946,0.7720385674931131,0.8333333333333334,0.7107438016528926,0.7165354330708661
SVR10,0.7407591414944356,0.6470588235294118,0.8344594594594594,0.8292282430213465,0.7026635784597568,0.5454545454545454,0.8598726114649682,0.8526970954356846,0.784435261707989,0.8333333333333334,0.7355371900826446,0.7401574803149606
ridge,0.7836844197138315,0.7058823529411765,0.8614864864864865,0.8571428571428571,0.7682879752943447,0.6363636363636364,0.9002123142250531,0.8941908713692946,0.7720385674931131,0.8333333333333334,0.7107438016528926,0.7165354330708661
