,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6966095890410959,0.96,0.4332191780821918,0.4548440065681445,0.7372549019607842,0.9411764705882353,0.5333333333333333,0.5477178423236515,0.5210084033613445,1.0,0.04201680672268904,0.10236220472440945
linreg,0.6931849315068492,0.96,0.4263698630136986,0.4482758620689655,0.7318785578747629,0.9411764705882353,0.5225806451612903,0.5373443983402489,0.5252100840336135,1.0,0.050420168067226934,0.11023622047244094
SVR10,0.6636301369863015,0.68,0.6472602739726028,0.6486042692939245,0.6518026565464895,0.5294117647058824,0.7741935483870968,0.7655601659751037,0.5756302521008403,1.0,0.1512605042016807,0.2047244094488189
ridge,0.6931849315068492,0.96,0.4263698630136986,0.4482758620689655,0.7318785578747629,0.9411764705882353,0.5225806451612903,0.5373443983402489,0.5252100840336135,1.0,0.050420168067226934,0.11023622047244094
