,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7032891782667265,0.7176470588235294,0.6889312977099237,0.6929392446633826,0.7059139784946236,0.6451612903225806,0.7666666666666666,0.7510373443983402,0.6440217391304348,0.9130434782608695,0.375,0.47244094488188976
linreg,0.7287269869779974,0.7647058823529411,0.6927480916030535,0.7027914614121511,0.740284178187404,0.7258064516129032,0.7547619047619047,0.7510373443983402,0.6559364548494984,0.8695652173913043,0.4423076923076923,0.5196850393700787
SVR10,0.6382465199820386,0.7058823529411765,0.5706106870229007,0.5894909688013136,0.6688556067588326,0.7258064516129032,0.611904761904762,0.6265560165975104,0.5280100334448161,0.6521739130434783,0.40384615384615385,0.44881889763779526
ridge,0.7287269869779974,0.7647058823529411,0.6927480916030535,0.7027914614121511,0.7414746543778802,0.7258064516129032,0.7571428571428571,0.7531120331950207,0.651128762541806,0.8695652173913043,0.4326923076923077,0.5118110236220472
