,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7200417329093799,0.8235294117647058,0.6165540540540541,0.6223316912972086,0.7097085504728817,0.7272727272727273,0.6921443736730362,0.6929460580912863,0.6611570247933884,1.0,0.3223140495867769,0.3543307086614173
linreg,0.7400139109697932,0.9411764705882353,0.5388513513513513,0.5500821018062397,0.7517853696197645,0.9090909090909091,0.5944798301486199,0.6016597510373444,0.6611570247933884,1.0,0.3223140495867769,0.3543307086614173
SVR10,0.6867050874403815,0.6470588235294118,0.7263513513513513,0.7241379310344828,0.6126230457440649,0.45454545454545453,0.7707006369426752,0.7634854771784232,0.7768595041322314,1.0,0.5537190082644627,0.5748031496062992
ridge,0.769872813990461,0.8235294117647058,0.7162162162162162,0.7192118226600985,0.7500482532329666,0.7272727272727273,0.772823779193206,0.7717842323651453,0.7479338842975207,1.0,0.49586776859504134,0.5196850393700787
