,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6676712328767124,0.76,0.5753424657534247,0.5829228243021346,0.6787476280834914,0.7058823529411765,0.6516129032258065,0.6535269709543569,0.5761554621848739,0.875,0.2773109243697479,0.31496062992125984
linreg,0.6705479452054794,0.8,0.5410958904109588,0.5517241379310345,0.6866540164452878,0.7647058823529411,0.6086021505376344,0.6141078838174274,0.5761554621848739,0.875,0.2773109243697479,0.31496062992125984
SVR10,0.7318835616438356,0.76,0.7037671232876712,0.7060755336617406,0.7454142947501582,0.7058823529411765,0.7849462365591398,0.7821576763485477,0.6307773109243697,0.875,0.38655462184873945,0.41732283464566927
ridge,0.6705479452054794,0.8,0.5410958904109588,0.5517241379310345,0.6866540164452878,0.7647058823529411,0.6086021505376344,0.6141078838174274,0.5761554621848739,0.875,0.2773109243697479,0.31496062992125984
