,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.734399841017488,0.8235294117647058,0.6452702702702703,0.6502463054187192,0.7256321173518626,0.7272727272727273,0.7239915074309979,0.7240663900414938,0.6694214876033058,1.0,0.33884297520661155,0.3700787401574803
linreg,0.7629670111287759,0.8823529411764706,0.6435810810810811,0.6502463054187192,0.7615325226790196,0.8181818181818182,0.7048832271762209,0.7074688796680498,0.7024793388429752,1.0,0.4049586776859504,0.4330708661417323
SVR10,0.7131359300476947,0.8823529411764706,0.5439189189189189,0.5533661740558292,0.697838255163096,0.8181818181818182,0.5774946921443737,0.58298755186722,0.7066115702479339,1.0,0.4132231404958677,0.4409448818897638
ridge,0.7629670111287759,0.8823529411764706,0.6435810810810811,0.6502463054187192,0.762594093804285,0.8181818181818182,0.7070063694267517,0.7095435684647303,0.6983471074380165,1.0,0.39669421487603307,0.4251968503937008
