,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.649393879173291,0.7058823529411765,0.5929054054054055,0.5960591133004927,0.6324068712603745,0.6363636363636364,0.6284501061571126,0.6286307053941909,0.643939393939394,0.8333333333333334,0.4545454545454546,0.47244094488188976
linreg,0.6595290143084261,0.7058823529411765,0.6131756756756757,0.6157635467980296,0.6408994402624976,0.6363636363636364,0.6454352441613589,0.6452282157676349,0.6604683195592287,0.8333333333333334,0.487603305785124,0.5039370078740157
SVR10,0.6037857710651829,0.7058823529411765,0.5016891891891893,0.5073891625615764,0.6247828604516503,0.7272727272727273,0.5222929936305732,0.5269709543568465,0.5440771349862259,0.6666666666666666,0.42148760330578516,0.4330708661417323
ridge,0.6595290143084261,0.7058823529411765,0.6131756756756757,0.6157635467980296,0.6408994402624976,0.6363636363636364,0.6454352441613589,0.6452282157676349,0.6604683195592287,0.8333333333333334,0.487603305785124,0.5039370078740157
