,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6426229508196721,0.7333333333333333,0.5519125683060109,0.5697865353037767,0.6833139759969028,0.7317073170731707,0.6349206349206349,0.6431535269709544,0.4749025341130604,0.0,1.0,0.8503937007874016
linreg,0.6426229508196721,0.7333333333333333,0.5519125683060109,0.5697865353037767,0.6833139759969028,0.7317073170731707,0.6349206349206349,0.6431535269709544,0.4749025341130604,0.0,1.0,0.8503937007874016
SVR10,0.6426229508196721,0.7333333333333333,0.5519125683060109,0.5697865353037767,0.6833139759969028,0.7317073170731707,0.6349206349206349,0.6431535269709544,0.4749025341130604,0.0,1.0,0.8503937007874016
ridge,0.6426229508196721,0.7333333333333333,0.5519125683060109,0.5697865353037767,0.6833139759969028,0.7317073170731707,0.6349206349206349,0.6431535269709544,0.4749025341130604,0.0,1.0,0.8503937007874016
