,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7107876712328767,0.8,0.6215753424657534,0.6288998357963875,0.7013282732447819,0.7058823529411765,0.6967741935483871,0.6970954356846473,0.6638655462184874,1.0,0.32773109243697474,0.3700787401574803
linreg,0.7531164383561644,0.96,0.5462328767123288,0.5632183908045977,0.771663504111322,0.9411764705882353,0.6021505376344086,0.6141078838174274,0.6638655462184874,1.0,0.32773109243697474,0.3700787401574803
SVR10,0.6855821917808219,0.64,0.7311643835616438,0.7274220032840722,0.6223908918406073,0.47058823529411764,0.7741935483870968,0.7634854771784232,0.7815126050420168,1.0,0.5630252100840336,0.5905511811023622
ridge,0.7821575342465753,0.84,0.7243150684931507,0.729064039408867,0.7726755218216318,0.7647058823529411,0.7806451612903226,0.7800829875518672,0.7521008403361344,1.0,0.5042016806722689,0.5354330708661418
