,all,all,all,all,no revasc,no revasc,no revasc,no revasc,with revasc,with revasc,with revasc,with revasc
,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7351369863013697,0.96,0.5102739726027397,0.5287356321839081,0.7684376976597089,0.9411764705882353,0.5956989247311828,0.6078838174273858,0.5882352941176471,1.0,0.17647058823529416,0.2283464566929134
linreg,0.7413698630136986,0.88,0.6027397260273972,0.6141215106732348,0.7440227703984821,0.8235294117647058,0.6645161290322581,0.6701244813278008,0.680672268907563,1.0,0.3613445378151261,0.4015748031496063
SVR10,0.5392808219178082,0.32,0.7585616438356164,0.7405582922824302,0.5876027830487033,0.4117647058823529,0.7634408602150538,0.7510373443983402,0.4322478991596639,0.0,1.0,0.937007874015748
ridge,0.7413698630136986,0.88,0.6027397260273972,0.6141215106732348,0.7440227703984821,0.8235294117647058,0.6645161290322581,0.6701244813278008,0.680672268907563,1.0,0.3613445378151261,0.4015748031496063
