,Test AUC,Sensitivity,Specificity,Accuracy
keep_cta,0.01918823020605583,0.002009876543209943,0.03129572152653556,0.029223550813506805
keep_pet,0.0013478465845094452,-0.015832098765431974,0.020879994036970755,0.01794815632409456
