,Test AUC,Sensitivity,Specificity,Accuracy
timed,-0.006092359012736748,-0.011289523485255396,0.010621742354553635,0.008774921519419684
keep_cta,0.02253028991572455,0.0016975546376436501,0.034879277474443825,0.03164781613632628
keep_pet,0.010346776294318571,-0.002202475937576794,0.01914008096309609,0.017275307658904504
