,Test AUC,Sensitivity,Specificity,Accuracy
timed,-0.004256545340007485,-0.008342441944431974,0.004509671291564839,0.0015207628157960507
keep_cta,0.012672245270859936,-0.010296213626562079,0.034291742418819826,0.0290208043361803
keep_pet,-0.0002454173926557483,-0.015264890761408209,0.01754043234186849,0.014226796054068661
