,sex,age,bmi,diabetes,smoking,chestpain,hypertension,dyslipidemia,dyspnea,lm - type of stenosis,lada - type of stenosis,ladb - type of stenosis,ladc - type of stenosis,d1 - type of stenosis,d2 - type of stenosis,lcxa - type of stenosis,lcxb - type of stenosis,lcxc -type of stenosis,lpd - type of stenosis,lom1 - type of stenosis,lom2 - type of stenosis,im - type of stenosis,lpl - type of stenosis,rcaa - type of stenosis,rcab - type of stenosis,rcac - type of stenosis,rpd - type of stenosis,rpl - type of stenosis,stenosis type 1 count,stenosis type 2 count,max cta type,max high risk cta type,sis,str_seg_1,str_seg_4,str_seg_5,str_seg_6,str_seg_7,str_seg_8,str_seg_9,str_seg_10,str_seg_11,str_seg_12,str_seg_13,str_seg_14,str_seg_15,str_seg_16,str_seg_17,max_lad_str,max_lcx_str,max_rca_str,max_str_seg,non-zero pet segs,explained variance ratios
0,-0.07000391936566952,0.017533488414737806,0.012404508457606886,0.023606694602838603,0.027384040874344498,0.0032154788586024837,-0.004798608413201014,0.00014016027283505952,-0.005705761600535433,0.09294311097612253,0.0856362914518204,0.08942628909528945,0.07945156122672611,0.0746519403662292,0.06341206725232332,0.12963662506069676,0.10212929222227032,0.0830755019623852,0.04500837902895723,0.07111519269941283,0.02672249885810935,0.060360898613824245,0.04844247816044687,0.11174924591913057,0.11180031283601123,0.10172431098141962,0.06158050167289088,0.06238662068582754,-0.12845409287417595,0.06153712923482155,0.0763880437577781,0.09811898600566991,-0.17091575319836427,0.16609297695628197,0.1538662027134952,0.16555252113237154,0.16380130529884188,0.17624556983894596,0.17892883893940273,0.17514778302464587,0.15594863551710458,0.16342705560828402,0.16487461006863377,0.17774807892094752,0.17857914303474656,0.16821722403603853,0.16673095216127015,0.1755273510016223,0.2777628485311258,0.27449797861509934,0.26721600645478283,0.2655462318219387,0.2742349365993484,0.3034297013519196
1,-0.03946594213216078,0.06958548637986,0.01794303842227835,0.06027574766301513,0.0008120025319781495,-0.01900858176038228,-0.06726651780337019,-0.03813996618363653,0.003598621862637484,0.1541626726142678,0.10179237490342735,0.1531580813075595,0.17008201477703858,0.1982662877966845,0.10880930736440884,0.19061815304051702,0.21630352466497493,0.2343737060992861,0.15468618959506936,0.17910676846823412,0.09290909548971917,0.03676358120293097,0.14194961116004062,0.17249988010463438,0.2247441053807224,0.2342828062179568,0.17370757497772665,0.19509273948467493,-0.2901635738860715,0.22925393725860782,0.11685074870641472,0.118532022805291,-0.24176003776063085,-0.11725453669873462,-0.0784308272689617,-0.09817957611535827,-0.1106452046519829,-0.09576367970504433,-0.08892310304370933,-0.08402957091373464,-0.08594040708436476,-0.10869341350086521,-0.11482427986229334,-0.09209994806001423,-0.07493848978551082,-0.09853353240404834,-0.11464933198536226,-0.09859508122991498,-0.10482883104496057,-0.13531134724056212,-0.07961486942197561,-0.0791759786542407,-0.09086964841447034,0.10645712627100944
2,-0.050520494313671886,-0.04795541513710491,-0.011630457836228314,-0.0464502108668885,0.040279136725280135,-0.025993200670065626,0.03315196107798565,0.03564479601429852,0.044574761858719406,-0.08456763892093243,-0.049562630284605606,-0.06519561949587939,-0.0626690894933526,0.025376973228805614,-0.001185149415505775,-0.06934311231723927,-0.03463507842077554,0.10908121330964875,0.7252546711677497,0.08675988956200449,0.24099666424084393,-0.10434104236077146,0.4888858984091998,-0.06956170840212439,-0.0629770058327093,-0.15694332116191817,-0.14444789373312594,-0.17487810418867755,0.05716743647250616,-0.07192986774808302,-0.03655552597456613,-0.05980392128934014,0.004833746365481924,0.012634446010113704,0.0010584850379425738,-0.014951149163442378,-0.010774165736013648,0.01532262244523502,0.030513528083524394,0.015895100127099302,0.004754226909989586,-0.011081350205896118,-0.007909348423584081,0.046153637715141374,0.034889032479597376,-0.00957374985343462,-0.016250251771462325,0.03216456569649403,0.02849609663215808,-0.027731508187490848,0.028682958485000673,0.023101534907361415,-0.01734811646396808,0.05020437214523316
3,0.054594516199769204,-0.04831605093960319,0.024111718482478346,-0.08731888966118782,-0.08328835179142,0.03135556712763317,-0.005930888396810456,-0.0032210124437549153,0.01832609408399385,-0.115795658335443,-0.07858721645411235,-0.07088274560258861,-0.1487922521827232,-0.08348388835912066,-0.15041157572270675,-0.11022979714911868,-0.16730980488431899,-0.19930959081873353,0.10680712460005556,0.08630903878898202,-0.13496004295838374,-0.08574829435527308,0.201557291273488,-0.07724871230875159,0.013683863325858867,0.07834444525976145,0.6014696831414539,0.5604111565668969,0.04274677074744345,-0.037886651702784734,-0.06717012421250218,-0.0878963074088458,0.029038623863829043,-0.027676328289780096,0.040436541370588344,-0.027626043818720455,-0.03795132867195636,-0.03513571297132032,0.0030000932724228904,0.06937953571597191,0.04015218334185537,-0.01594279969356777,-0.04245885963137842,-0.0465001053869008,0.01594601286711858,0.0575412347325507,-0.024243875837245334,0.0068489874316357965,0.004841544549555219,0.027255124906739175,0.0862521546263998,0.04749778954929481,0.03608690052403909,0.04121461209385633
4,-0.03188122994251135,-0.04159063007263577,-0.026897059371005505,0.009826322427310507,-0.022851881901582737,0.0396433518381718,-0.012985927597752273,-0.02339093475726132,0.02542540131074948,-0.010146997796507675,-0.09861658076752025,-0.006678515532316771,0.11678043675757906,-0.05598942555457157,0.37552995669334044,-0.10569623654634802,-0.08290489149378591,-0.003169133736375436,-0.08875401222424437,-0.028023927910665672,0.773862204578359,-0.0009067293245042032,-0.22965418081577862,-0.07251610571897937,-0.10659996725053204,-0.10335959238331603,0.2662474082763445,0.0422401924795901,-0.0354703073733457,0.11836060693422475,-0.03440261774014612,-0.09010867474216577,0.1149065779351352,-0.00908991037899258,-0.009984456084656762,-0.014314737034880145,-0.0183706109756937,0.006485496254173464,0.011115168913137859,-0.023718520761713397,0.028368279816931477,-0.022706508333577943,0.006630766849253085,0.009654146250114834,0.017438915603390913,-0.005250202673138207,0.00032525050793336054,0.015401135805885787,0.02632841582831141,-0.024911195834573904,0.04584565663330192,0.03943244571417765,0.028043682138913728,0.03447754868222132
5,-0.004323696213411818,0.025533605348922492,0.08862243831584499,0.183099102687592,0.00827789335681398,0.07126853044650937,-0.05451499537882628,-0.16119629325597323,-0.05468573280550662,-0.033647522177504594,0.2539792212348196,0.05327064532204548,-0.17776004956632502,-0.13546930904651133,-0.23128580398869805,0.1779052390213334,-0.18952310239170536,-0.3428604314096405,-0.11116043162477218,0.11456958141421927,0.2880189567406787,-0.1703247817900933,0.05160264952273338,0.2150613297300603,0.02139061242529486,0.045808580896579396,-0.040578128889116695,-0.1670878365847415,0.08420260011188181,-0.22696871774355512,0.14681040253130365,0.24762950277234452,-0.186411925516622,-0.08911794340945377,0.017285149818694282,-0.10895361522797534,-0.1449863975027959,-0.03923108741204609,0.01594653452671639,0.030879882281037503,0.04617528824114087,-0.1182348920023717,-0.15933895007733362,-0.0314981903694595,0.03149491031422412,-0.0033827822065236796,-0.1598897724641937,-0.026502198025737864,0.05576302160601656,-0.062225589110039246,0.16431241911312877,0.13870144059731432,0.04734707763641367,0.02873303300595767
6,-0.07148091016596207,0.028857950089344688,-0.003592016495378703,-0.011288640682589503,0.13563741476500712,-0.04321124725621833,-0.012072516415845728,0.043894723048087204,0.02943630397429533,0.16351971321033587,-0.05004226411849923,-0.17804326344539279,-0.18408406548938547,-0.08400283126729582,-0.5989611092048608,0.09564421633040375,0.10719531140665299,0.007304621160835013,0.045493055158646455,0.002890587244455235,0.3185338113436555,0.48441092936517355,-0.04563176664709522,0.02845483116745169,0.08355258876885237,0.017608284344621965,0.012984992446981114,0.020913429881167567,-0.0440628800174752,0.1343860097187818,-0.04464694221990947,-0.013948631573177201,0.12251788427779152,0.014623834101560087,0.07274139947337942,0.0794217695502946,0.1041999503948364,-0.035636125762854784,-0.07767356302460521,-0.006747168152706997,0.06149921522155563,0.09876530726477221,0.07506287587120242,-0.09330103896177838,-0.11523322320936237,0.03388858699751915,0.054167419800545596,-0.06174778367832214,-0.1156488789908562,0.08161072322101509,-0.049035122260105785,-0.03046272032364841,-0.027570859414378583,0.027796798618110054
7,-0.10345400988387377,0.04754248574191547,0.011147691942619817,-0.09818247702847456,-0.10553184628908846,-0.0755863702066249,-0.02913391792541081,-0.0472895292207964,-0.0011501168207120878,0.2714123893925814,0.0026612032277749504,0.01871790003263226,0.1476829036011608,0.1755556316678034,0.18654409726015572,-0.06104142843338081,-0.47020374127792836,-0.5062156649947068,0.10902393709883586,0.1470702236400736,-0.11801013434929461,0.40729806640379984,0.08626420728290579,0.0568068254949772,-0.024502388308835398,0.054598881104717646,-0.04231379189239063,-0.1047107753479846,-0.08392565724579132,0.1580746558256557,0.0328962827417169,0.022012565679952845,0.07682137223838054,0.06168604302457333,-0.03342351398929018,-0.037433674650874986,0.03367234488464789,0.05971540475836922,0.040141281488111295,-0.004940230458610736,-0.05767868336031342,-0.016215034947469235,0.04221860183379011,0.03066389079231242,-0.003311433297364146,-0.04866999984668436,0.024662615547626297,0.0014771287236389162,0.020535701094986116,-0.0763520521275782,-0.05224775602951628,-0.05994176263569042,0.02096527717628769,0.026968722730677276
8,-0.002027050261770649,-0.06355430863456263,0.03595481555847673,0.056200112387353486,0.03275282152739957,0.13835976072030237,-0.008512966805693384,-0.08077921181239292,0.06118528778462106,0.12739589726571365,-0.034133755477356115,0.0551248367676032,0.32821413330426175,-0.2816627360022786,-0.04848765231793221,-0.04504949328500307,0.06754437634940004,-0.12139739404941226,0.20286924360980796,-0.7437561778664493,-0.06380393087732111,0.0691918671783106,0.044184565504079065,0.12356768287482431,0.07320272600474254,0.12565210705545593,0.008081991508692545,-0.0003486139646418538,-0.027708123923116404,0.0789258429317209,-0.00763118707884429,-0.02858203283639214,0.06811941311457684,-0.06753139460681046,0.024681055629003155,-0.06994616751667168,-0.08595142133693968,-0.059611565954819964,0.041372598216566275,0.03266374193728443,0.023751854131224916,-0.06487774939722678,-0.11328124714806319,-0.019617358117280777,0.04374879950138964,0.017373924131811366,-0.07897670332564055,-0.00032047111976521745,0.045487616889698566,-0.034800685969639145,0.11967845402931945,0.08551091075138784,0.022380476189851804,0.023617926978723048
9,0.09645559919361452,0.004246500708650281,-0.10985925414475824,-0.2584820814972927,-0.07715861633691029,0.12412532540408527,0.18870361152806944,0.08636894109450746,0.06526625818412086,-0.06666732974806834,-0.21691004671527825,0.05569043346786382,0.3624154023292048,-0.09829855370598482,-0.22684070764502579,-0.1535616682202676,-0.0463261347990023,-0.0600366740753157,-0.15643714840272335,0.3329539549978637,0.07167393779728065,-0.22531937738310698,0.06979300880636971,-0.0013366497022878313,0.31675551569037474,0.22818778630613726,-0.18429537659788509,-0.1586994348648363,-0.06641123364643972,0.15970776442996745,-0.07666950626785975,-0.18892901118830766,0.11615440971258663,-0.08643415308342427,0.07950856300631663,-0.026362415011957477,-0.07268082410486025,-0.0560231641818803,-0.014175586882621766,0.05586780352524556,0.09294091099231636,-0.0046202772075567,-0.06647149070479513,-0.04376603787935751,0.042199689210615766,0.08011598955571829,-0.03383145266469509,0.0033411322441757323,-0.02458318268192074,0.028712668977411007,0.13913640460203563,0.05146048727715158,-0.007450290726858785,0.022891474731742713
