,Test AUC,Sensitivity,Specificity,Accuracy
cv,-0.027336611420757235,-0.04523944119558154,0.02426072783924856,0.02109341018722914
keep_cta,0.021836758997109424,0.005629694606887596,0.028979492608788515,0.027629151336767317
keep_pet,0.01113338539718467,-0.001585640025990746,0.019056133454066204,0.01762222222222228
