,0
0,str_seg_1
1,str_seg_4
2,str_seg_5
3,str_seg_6
4,str_seg_7
5,str_seg_8
6,str_seg_9
7,str_seg_10
8,str_seg_11
9,str_seg_12
10,str_seg_13
11,str_seg_14
12,str_seg_15
13,str_seg_16
14,str_seg_17
15,max_lad_str
16,max_lcx_str
17,max_rca_str
18,max_str_seg
19,non-zero pet segs
