,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7247143709004171,0.7455555555555555,0.630518783542039,0.6390894039735097
SVC,0.6521311866428147,0.6006666666666668,0.7035957066189623,0.6959271523178814
linreg,0.6947485589346057,0.6751111111111111,0.6754025044722716,0.6753807947019866
