,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6914661246612467,0.8038888888888883,0.5660000000000002,0.5852017937219732
SVC,0.5883631436314365,0.5233333333333334,0.6558536585365856,0.6451569506726458
linreg,0.6525582655826558,0.6838888888888889,0.6349268292682928,0.6388789237668163
