,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.6016358024691358,0.6477777777777776,0.6407407407407407,0.6410222222222223
SVC,0.5829398148148152,0.4155555555555555,0.7569907407407408,0.7433333333333334
linreg,0.6207253086419753,0.6477777777777777,0.6760185185185185,0.674888888888889
