,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.7334082687338497,0.7553333333333329,0.6336135957066193,0.6426821192052983
SVC,0.6710395547604852,0.6522222222222223,0.6898568872987476,0.6870529801324513
linreg,0.7163685152057249,0.7422222222222217,0.6321109123434704,0.6403145695364238
